location,lat,lon,dist_to_school_km,dist_to_hospital_km,dist_to_transit_km,location_price
Virgonagar,13.0537687,77.7173308,0.6719239127411085,2.749776602256314,0.4298085337457471,0.03473251028806584
Rajiv Gandhi Nagar,13.0529919,77.5842533,1.2356090561938042,0.6030273866895369,0.6758674863599148,0.05806214924544391
Dinnur,13.0268586,77.5985884,0.083578165795282,0.0792588398504726,0.3171514465304507,0.05807486631016043
Vyalikaval,13.0042636,77.5751704,0.3941958891606696,0.1895963571890517,0.440347605210309,0.05400430570505921
"Banaswadi,",13.0141618,77.6518539,0.6719239127411085,0.27244649864545,0.1725955228275265,0.0677000949066751
Balaji Gardens Layout,13.0330795,77.6379544,0.6719239127411085,0.27244649864545,0.1725955228275265,0.048484848484848485
HAL 2nd Stage,12.9689409,77.6437106,0.501957234730257,0.1449777648717319,0.2745560250607598,0.12
Tippenahalli,13.0368275,77.4882249,0.6719239127411085,0.7862965133883986,0.0285675977797302,0.04583333333333333
Prestige Sunrise,12.8334817,77.6631176,2.0955844610090604,0.1632834346269459,0.7395050387154494,0.05857142857142857
1st Stage Indira Nagar,12.9776551,77.6364842,0.6719239127411085,0.27244649864545,0.1725955228275265,0.059574468085106386
Srigandada Kaval,12.9851531,77.5032883,2.0372274301318205,0.6398372514355147,0.2878850927906327,0.05400430570505921
Shanthi Layout,13.0167674,77.6834304,0.9794981398109798,0.1469436173015745,1.9582463288874477,0.06346550707547169
Keerthi Layout,12.7963302,77.7101094,2.7348357288773935,0.3079473271818293,0.5966580149906668,0.03205128205128205
Shikaripalya,12.8359685,77.6571728,1.655037556174444,0.1558641796823294,0.1621685184036257,0.03900138696255201
4th T block Jayanagar,12.9302534,77.5903874,0.6719239127411085,0.27244649864545,0.1725955228275265,0.1426923076923077
Hagadur,12.9649204,77.7558746,0.3643012519049206,0.7117613875110312,0.0596126419623081,0.04484221790851625
Soundarya Layout,13.066906,77.4967968,0.5174996471440045,0.4798944468963525,0.0587282842476012,0.03166666666666666
"Banashankari 6th Stage ,Subramanyapura",12.8933259,77.5219378,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05917159763313609
Pattanagere,12.9200602,77.506701,1.056301341756837,0.8255715402634687,0.5300518167224695,0.041176470588235294
Cunningham Road,12.9857312,77.5960537,0.6520540592966467,0.289882974160941,0.1822685393758178,0.19592326139088728
Dollars Layout,12.9040098,77.5955558,0.5385101283645138,0.2771389916473641,0.236800617720524,0.08957654723127036
Kurubarahalli,13.0012139,77.5362964,0.1984592198431166,0.0351253557440186,1.4479499065895312,0.06166666666666667
Chikkabettahalli,13.0894554,77.556171,1.4634624125780082,0.4172179090115826,0.1725955228275265,0.13636363636363635
Bhuvaneswari Nagar,13.0547459,77.6024403,0.6719239127411085,0.27244649864545,0.1725955228275265,0.07708333333333334
Varanasi,13.0304962,77.6860657,1.8301601353360304,0.4066237201112381,0.1177487405748581,0.0505
Gopal Reddy Layout,12.9690025,77.6934988,0.7013878974814703,0.0134543289175497,0.1406546459472583,0.03571428571428571
T c palya,13.0160374,77.6910921,1.117556458024879,0.6212843141256551,0.7506781153970944,0.05400430570505921
Virat Nagar,12.9036108,77.6208615,0.0899944633453909,0.5238360808298419,0.6718641344789439,0.04389667445223001
Dhanalakshmi Layout,12.9724999,77.651454,0.1838297742207797,0.0742692989269705,0.0682683724401493,0.05400430570505921
Nobo Nagar,12.8679232,77.5962356,0.5975142550448321,0.8076835970106383,0.4029166910078579,0.038623595505617975
Kanakapura Road,12.8622076,77.5303418,1.3512782086849493,1.3148971281446862,0.0503463633456248,0.06666666666666667
Kadubeesanahalli,12.938965,77.6964066,1.0016046158440992,0.0860840729218133,0.3275529922066644,0.06842105263157895
Green Domain Layout,12.9728468,77.7148942,0.6587429006230421,0.6612301029888498,0.3574640528802505,0.06977306547619047
Cleveland Town,12.9940417,77.6116055,0.1911773142036429,0.178618429806517,0.193034351900823,0.0803616273229533
Syndicate Bank Colony,12.9798772,77.5286425,0.5953050114325018,0.4132994523414319,0.4431932677616605,0.1075
"Off Sarjapur road,",12.9098432,77.6878366,1.1331386661798992,0.5618084014786834,0.239922303159473,0.114
M C Layout,12.9730957,77.5353937,0.3422488203410949,0.1200914605890768,0.2711949291830746,0.10208333333333333
Nanjappa Layout,13.0682587,77.5566819,0.8453676384819615,0.0941621494156507,0.263501197428554,0.05144995322731525
BEL Layout,13.0729675,77.554357,0.6719239127411085,0.27244649864545,0.1725955228275265,0.07636363636363637
Jyothi Nagar,12.8641456,77.5817188,0.1560389866297218,1.068561000065576,0.1748590466181626,0.041325165102537365
Tata Nagar,12.9358121,77.5150011,0.7301127570913796,0.5006159241145423,0.1859118206200221,0.0456072695035461
RK Layout 2nd Stage,13.0274554,77.5772913,0.4154299189121366,0.0703739613083221,0.2080914622197383,0.06739130434782609
Raghuvanahalli,13.0850111,77.7600477,0.6719239127411085,2.661034515228484,1.3724692330592798,0.03333333333333333
Geddalahalli,13.0367681,77.5675668,1.2513367546760257,0.1988691706799562,0.1296036598384422,0.042531195008798595
Brindavan Nagar,12.9741269,77.6086454,0.5579202537809185,0.3795811096802024,0.1497468238662936,0.07302631578947369
Palace Road,12.9751459,77.5825554,1.2930436753524392,0.5214026466176859,0.1166507012790829,0.07878787878787878
Domlur Layout,12.9644251,77.6349677,0.5635282138848542,0.2432534158721364,0.3715866099605019,0.17777777777777778
Vijaya Bank Layout,12.8822364,77.6138592,0.5632011725509645,0.1346814663308628,0.823237248450667,0.056666666666666664
Wilson Garden,12.9489339,77.5968273,0.072859049951105,0.1122522801896376,0.1860309993329813,0.09365558912386707
Challaghatta,12.9451006,77.651534,1.9013960518729711,1.1061002147711898,0.3490062277538182,0.075045759609518
Indira Nagar 3rd Stage,12.9768429,77.6465919,0.0383288706381198,0.1076614536845885,0.08609454319958,0.11436781609195402
Vishwanatha Nagenahalli,13.036775,77.6036324,0.1660492427572014,0.2616505796602202,0.2361097863274085,0.05392700745294539
KR Garden,12.9549208,77.6565969,1.2350996333262854,0.2303303065580923,0.4140088842408415,0.0681081081081081
Kanakadasa Layout,12.9823009,77.5896603,0.6580174952192218,0.9239618105226708,0.1093837349086744,0.07916666666666666
Mallathahalli,12.969649,77.5023618,2.1094366262105178,0.2024634959255617,0.208423842611637,0.04897959183673469
Jayamahal Extension,13.0011064,77.5969579,1.2060995165974309,0.5345095336548265,0.2660024783116362,0.1428888888888889
Sahyadri Layout,12.9064193,77.5633803,0.4049572510245178,0.0403380152144224,0.1212466332609173,0.05400430570505921
Mathikere SBM colony,13.0372442,77.5566011,1.0466319616267512,0.2028008230695043,0.2150171401733672,0.10666666666666667
Bagalur,13.0079918,77.6184726,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05786802030456853
P Krishnappa Layout,12.9070818,77.6929357,0.7065584964685563,0.3614436317191533,0.2720011622726933,0.057462686567164176
Crimson Layout,12.9799554,77.7109706,0.7481587989110038,0.2038260743266483,0.2014490858382987,0.04912701586032254
Hanumantha Nagar,12.940641,77.5635429,0.4559016207664249,0.0993951678782049,0.1397130052297065,0.09393939393939393
Lavelle Road,12.9722287,77.5986661,0.5365246920462017,0.5426429057212498,0.3540851916595122,0.15735352856685614
Goraguntepalya,13.0269315,77.54409,1.3265122618996006,0.4797261747440375,0.0268166781910678,0.125
Rajankunte,13.1729749,77.5669132,0.2152019625349251,0.1947757253996015,0.2331140592794088,0.06359669861866406
MLA Layout,13.0179119,77.5906795,1.3298978413341933,0.7207342854830042,0.1295525378317512,0.03776141384388807
Kyalasanahalli,13.0564575,77.6591321,1.8996021428471153,0.8097085409418486,0.0534719050065057,0.08708333333333333
Siddapura,12.9464207,77.5920877,0.2487304676208248,0.3037609933548386,0.1603660071934219,0.08030690537084399
Nagadevanahalli,12.939922,77.4913207,1.5097514383706585,0.475475429721125,0.3108672929092538,0.09417989417989418
Madiwala,12.9218931,77.6177348,0.1496867408651734,0.244611032919114,0.2877441939121316,0.033
Rajarajeshwari Nagara,12.9193976,77.5180364,0.3938696042670539,0.3175764965571956,0.2795974216602332,0.037250000000000005
Celebrity Paradise Layout,12.8481732,77.6531976,0.2834333164570384,0.3428747453422625,0.5446757822290902,0.03568267259056733
St Thomas Town,13.0065573,77.6224071,0.2068010392670163,0.1639798397699526,0.1564175714201721,0.05400430570505921
Kamala Nagar,12.9450536,77.5586486,0.7089981216212989,0.0,0.1982563179455896,0.08
Marenahalli,12.9182594,77.5916651,0.0546615048707569,0.2555528966583109,0.1494501823470072,0.08217636920720031
Nagawara Junction,13.0454631,77.626723,0.459556186081025,0.3674913614194739,0.0543642583614899,0.07773459189339256
Maithri Layout,12.9848621,77.7559192,0.8143598850473553,0.4608689361061566,0.2836616874404254,0.03560830860534125
Nanjappa Garden,13.0234077,77.6504121,1.1734119850881333,0.3279761812485127,0.2525390588176662,0.06924304605563156
1st Stage Domlur,12.9679718,77.6367953,0.6719239127411085,0.27244649864545,0.1725955228275265,0.04814814814814815
Kalhalli,12.8803569,77.7708542,0.6719239127411085,0.9049664962487898,1.0083086137926025,0.06666666666666667
Hadosiddapura,12.8964727,77.7014674,1.6269415074126796,1.1572598143217263,0.8169542926518393,0.1375
Vijaya Bank Colony,12.8934265,77.6097166,0.2527242733553413,0.1330015355927538,0.7373326194517472,0.04428571428571428
Lakkasandra,12.9381829,77.6002563,0.2071588325575968,0.2929905799682557,0.1567810193681706,0.14
"JP Nagar 8th Phase,",12.9104062,77.5951099,0.1253077726375804,0.2898938211135809,0.0482057395761017,0.04712628170534269
Kachanayakanahalli,12.7990299,77.6830517,0.6719239127411085,1.54826525389857,1.9181576533371745,0.041112454655380895
6th block Koramangala,12.9377559,77.6239822,0.6719239127411085,0.27244649864545,0.1725955228275265,0.13333333333333333
"JP nagar 9th Phase,",12.8681419,77.5628221,0.6961051056214675,1.8152983512346004,0.3123282660978551,0.05400430570505921
4th Block Jayanagar,12.9262342,77.5834146,0.6719239127411085,0.27244649864545,0.1725955228275265,0.11970074812967581
Kuvempu Nagar,12.9144469,77.6137532,0.1867331650015522,0.0476194653773572,0.3065035780200674,0.06506493506493508
Canara Bank Colony,12.9311905,77.5908939,0.2018442760968226,0.2286091584337027,0.2501329260949014,0.041944444444444444
Hanumagiri,12.9180648,77.5363702,0.830039364368823,0.4519831807639338,0.6252554189396838,0.034545454545454546
Seshadripuram,12.9946631,77.5747183,0.6035254656519741,0.1125940055844374,0.105028582424137,0.12987880032867707
Anand nagar,13.0346991,77.5944561,0.6719239127411085,0.27244649864545,0.1725955228275265,0.06026119402985075
West of Chord Road,12.9974416,77.550126,0.613268072064069,0.0904731273282882,0.1171267777206114,0.05400430570505921
Junnasandra,12.9064203,77.6835161,1.6682331549038187,0.045264709300778,0.4929507433965404,0.061791967044284246
Handenahalli,12.8259815,77.7673455,2.390949713029268,0.27244649864545,2.035815432584753,0.02526315789473684
manyata tech park,13.0482891,77.6211004,0.8156199281859551,0.8333911988543331,0.7382401271292932,0.05400430570505921
Sarvabhouma Nagar,12.9124073,77.5466561,0.4586077276311911,0.2269777296623445,0.2202859531843881,0.0907509881422925
SMV layout,12.8819431,77.6728073,0.5700787712354487,0.9138016697079376,0.2777729023338997,0.11875
"Near Electronic City,",12.9984475,77.5423888,0.2401875638910488,0.0289647412372113,0.1060761348565439,0.046875
Banashankari stage 2,12.9278968,77.5622171,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05400430570505921
Chikkadunnasandra,12.8501962,77.7742942,0.8961240453293158,1.9348256878293713,1.332442647113426,0.03685165329753211
Gattigere,12.9202077,77.5255006,0.4625934746877619,0.5251224864676316,0.2692870887622838,0.053389830508474574
Cottonpet,12.9680234,77.567984,0.192632457182367,0.1475699628484473,0.6859947593427259,0.12857142857142856
Kannur,13.1014045,77.6356543,0.2833321022347779,0.6498841956919428,0.0633699437188298,0.057392102846648294
Sampangi Rama Nagar,12.9666076,77.5925094,0.1622179147292977,0.0608492171699584,0.2076762948492119,0.07766990291262135
BEML Layout 5th stage,12.9083587,77.5209058,0.6719239127411085,0.27244649864545,0.1725955228275265,0.0425
Pragathi Nagar,12.957534,77.7009125,0.3030078134310896,0.0203432254893163,0.1112099863015379,0.0388671875
Ramesh Nagar,12.9633466,77.6800333,1.5482290205251623,0.6450598162077789,0.2044624297730184,0.09464285714285714
Sathya Sai Layout,12.9327296,77.7039713,1.6295483020778063,0.4292081213206989,0.423255606551295,0.12389098519910693
A Narayanapura,12.9959732,77.678136,0.6719239127411085,0.27244649864545,0.1725955228275265,0.058333333333333334
Kenchenahalli,12.9267912,77.5132978,0.6754258945437301,0.2610339073840124,0.1534924344600947,0.05177304964539007
Rajarajeshwari nagar,12.9274413,77.5155224,0.5155007343431423,0.1252575733184623,0.158527396004021,0.037250000000000005
Rajarajeshwarinagar,12.9061275,77.519558,1.090375591346259,0.5388989016345384,0.2228901669180331,0.0425
Vimanapura,12.96218,77.6635462,1.524191750753964,0.3329561643704058,0.3030204466031416,0.03843137254901961
Dodsworth Layout,12.9707633,77.7440476,0.4526327337948164,0.6389441905595293,0.6414038455154861,0.060714285714285714
Vasantapura main road,12.8876583,77.5507012,0.9263871123010678,0.4643383628168489,0.3715656255758924,0.03498553519768563
CQAL Layout,13.0636348,77.5832498,0.7189571897529191,0.5120095682100437,0.0724250725854647,0.0625
Lake City,12.8997376,77.6173368,0.3234794189354568,0.4082385826080998,0.1827174697256895,0.038871794871794874
Lakshmipura,13.0875111,77.5314071,2.584538157339009,0.3722186656767592,0.1408619667752431,0.0625
Okalipura,12.9825341,77.5678787,1.008346840819653,0.4787875139167972,0.5179398730300535,0.05400430570505921
Maruthi Extension,12.9976424,77.5631012,0.62441478236405,0.3296463472429392,0.1186739669080669,0.09
S R Layout,12.9034217,77.5828148,0.2573978387439775,0.3375025457588577,0.3418055235327632,0.043795620437956206
Shirdi Sai Nagar,12.969801,77.6303775,0.1229691144740406,0.0518884653466885,0.771784196632166,0.07083333333333333
"JP Nagar 7th Phase,",12.9118423,77.5870665,0.6329801752082591,0.3390903648578834,0.1705589425580005,0.06187624750499002
J C Nagar,15.3508066,75.1420273,0.8054643006441052,0.0237569163976465,0.0694574936095673,0.06631147540983606
Doddakammanahalli,12.8509089,77.5986785,0.811273112223564,1.1962772318160857,0.7228862883526304,0.04741379310344827
Chikkathoguru,12.8638459,77.653398,0.3027855786168353,0.6370770278721285,0.4737820476449016,0.07622042527702905
Medi Agrahara,13.1029398,77.52051,0.6719239127411085,2.3674493785499675,0.4339340416539696,0.06296296296296296
whitefiled,13.0318443,77.7618779,0.6719239127411085,0.2339032051634827,0.3389246320592702,0.03500534759358288
Richards Town,13.0042369,77.6170601,0.4526324685058399,0.1733256044928783,0.1685262557485226,0.10625
Manorayana Palya,13.0296633,77.6061427,0.2969499459426423,0.1761476939978767,0.341592658200562,0.046875
Attur Layout,13.0994536,77.5680336,0.6719239127411085,0.27244649864545,0.1725955228275265,0.08333333333333333
Glass Factory Layout,12.8762737,77.5668962,0.3723100887375169,0.8707429624456907,1.4666325021061086,0.04586206896551724
Milk Colony,13.0093324,77.5583026,0.3462133103502373,0.4469556593017001,0.1519142505006109,0.2
Chikkakannalli,12.893703,77.7081315,1.6966612682961897,1.8573360086186488,0.7784680658219263,0.06041417182333885
Thanisandra main road,13.0403517,77.6243304,0.1697211657128098,0.1472908390994674,0.0394284588954162,0.14472010178117048
Saptagiri Layout,12.8451256,77.6457413,0.9949690776947824,0.3196679232317243,0.2414660175088889,0.04
Doddabanahalli,13.0156059,77.744183,1.5912658935319923,1.638062760740936,0.6618202734158326,0.04457831325301205
D Group Employees Layout,12.9777008,77.4987763,1.6950767187742286,1.1208347471676157,0.06103297939451,0.19166666666666668
"Whitefield,",12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505,0.04437072955697598
Kempegowda Nagar,13.0025745,77.5256814,0.3303085085488997,0.8430060696577572,2.5484504451613117,0.05886003125266928
Vaderahalli,13.0972541,77.5390599,0.6719239127411085,0.8900594975759833,0.2260132735176951,0.052795031055900624
4th Phase JP Nagar,12.9046372,77.5976425,0.6719239127411085,0.27244649864545,0.1725955228275265,0.07651090342679127
Singanayakanahalli,13.1478621,77.5693207,1.213930867520748,2.5909998876130365,0.0322238678489416,0.05067567567567568
SBM Colony,12.938813,77.5526032,0.1557611700867489,0.0258753934408595,2.2153455862593647,0.2074074074074074
Udaya Nagar,12.9963615,77.6724503,0.9813006623567564,0.0398256022550792,0.2896768292883118,0.05918367346938776
Vaishnavi Layout,13.0768415,77.5529965,0.4361377105150205,0.3724424526766487,0.565040477536087,0.0875
Thomas Town,13.0065573,77.6224071,0.2068010392670163,0.1639798397699526,0.1564175714201721,0.046153846153846156
Venkatapura,12.8839153,77.47028,1.7170359165171452,1.628115551632075,0.2336404112214357,0.09441438191438192
t.c palya,13.0160374,77.6910921,1.117556458024879,0.6212843141256551,0.7506781153970944,0.11851851851851852
Ilyas Nagar,12.9070386,77.569309,0.3097095265509736,0.1710488831688957,0.4032136487718641,0.08333333333333333
3rd Phase JP Nagar,12.9114349,77.5992958,0.6719239127411085,0.27244649864545,0.1725955228275265,0.06381720430107526
kanakapura main road,12.9421348,77.5768444,0.7156367711120106,0.1317118372633785,0.1786186217877667,0.05400430570505921
Mailasandra,12.915939,77.4932278,1.1618555906854515,1.0648934335265987,0.3248595791748687,0.05400430570505921
Baba Nagar,12.9695437,77.6300299,0.6719239127411085,0.27244649864545,0.1725955228275265,0.04435064935064935
Badrappa Layout,13.0514401,77.576034,0.6719239127411085,0.27244649864545,0.1725955228275265,0.058666666666666666
Lal Bahadur Shastri Nagar,12.9678103,77.6715478,1.3753526797344136,0.1436293000354117,0.7394478128565196,0.06657904984423677
Puttappa Layout,12.9709603,77.6527383,0.0816562807015587,0.0714220959613454,0.194839606291808,0.10841121495327102
Bethel Nagar,13.0054071,77.7172101,1.333537186113794,0.1062643719888773,0.7967087544655798,0.03415178571428572
tc.palya,13.0226152,77.7057327,2.784675521057892,0.4296754798508252,0.0764740222640324,0.055357142857142855
Dollar Scheme Colony,12.9181537,77.6195361,0.2935310056148922,0.239365547395108,0.2074655552114261,0.08951775916835114
Kodipalya,12.9004224,77.4871294,1.1423584173714307,1.16148974671798,0.1529540956493538,0.06111111111111111
2nd Block Jayanagar,12.9381478,77.5828269,0.6719239127411085,0.27244649864545,0.1725955228275265,0.1134010477299185
DUO Layout,12.869333,77.6403046,0.2492959456149764,0.5609490799582705,1.1283076052519672,0.04564820450395618
Srinivas Colony,12.9639012,77.6472266,0.1953067362975219,0.3424028123099912,0.4231858965544183,0.05400430570505921
Moodalapalya,12.9721131,77.5215397,1.0905053336524015,0.2798175072560317,0.2581661598836696,0.07333333333333333
Subash Nagar,12.9284049,77.5179223,0.4781519669900446,0.3373965521513924,0.3476077385417028,0.06111111111111111
Austin Town,12.9612736,77.6152935,0.6719239127411085,0.27244649864545,0.1725955228275265,0.06
Carmelaram,12.9111998,77.7065133,0.8970592729107723,0.0897244886914631,0.2594225483149464,0.05447548120429477
Hennur Bande,13.0367255,77.6405042,0.2655773488150593,0.0696508453594744,0.1725955228275265,0.13212109672505712
1st Block BEL Layout,13.0703462,77.5555305,0.6719239127411085,0.27244649864545,0.1725955228275265,0.1388888888888889
Makali,13.0655449,77.4533438,0.6719239127411085,0.27244649864545,2.2392726106244023,0.031981132075471694
Singapura Village,13.0797045,77.5384544,1.4452352475653876,0.3519167009104598,0.1725955228275265,0.04603851588256842
"Bellandur,",12.9320495,77.6842915,0.6470596897057579,0.1078135040763627,0.3093518937483647,0.06518987341772152
Marasandra,13.1039235,77.7114248,0.6719239127411085,0.27244649864545,0.6265609725363678,0.05309782608695652
Kalkere Channasandra,13.0377497,77.6881098,1.5802014494666574,1.0480933617449515,0.4457395042056329,0.05400430570505921
Shakthi Nagar,13.0178699,77.6165505,1.43593237338042,0.5777914671223405,0.2644888131117965,0.032
south,12.9287596,77.6287122,0.4371699107950877,0.3295947895128705,0.478226322535922,0.11988304093567251
Rainbow Drive,12.9062184,77.6868318,1.3366599251165243,0.3433401868159537,0.434460185020798,0.092
3rd Block Koramangala,12.9357366,77.624081,0.6719239127411085,0.27244649864545,0.1725955228275265,0.12857142857142856
Jakkasandra Extension,12.927699,77.6409796,0.4371211186181464,0.4378293258229399,0.4665531745816352,0.06
Ganesha Block,13.0253417,77.6019556,0.2978732989891145,0.1742260775634511,0.1681879341726649,0.06519337016574586
Hegganahalli,13.0034737,77.5107376,0.7049846946045976,0.6671817796730509,0.1277241685099431,0.04
Rajanna Layout,12.930774,77.5968998,0.1284740212898413,0.4476441810580274,0.4506624695625336,0.03369175627240144
Nagarbhavi  BDA Complex,12.9793561,77.5105425,2.2798669354972447,0.1844545925175602,0.1725955228275265,0.14166666666666666
Rahat Bagh,12.9914863,77.6613684,0.4533660900039193,0.3233528415451345,0.3426237922293292,0.14102564102564102
Escorts Colony,13.1023262,77.5859726,0.3103146549169259,0.296029724914417,0.7071473414816376,0.03875
Dasappa Layout,13.0828573,77.6491865,1.996690292872502,1.552411583836152,0.4619645160291452,0.06833333333333333
CR Layout,12.874911,77.6107073,0.7466630467587314,0.6774773968578971,0.2771242089767363,0.13377926421404682
Arekempanahalli,12.9446007,77.594691,0.6719239127411085,0.27244649864545,0.1725955228275265,0.07156798959011061
Chamundi Nagar,13.0341222,77.5993048,0.3333389314598071,0.4266749316887104,0.0086912787681086,0.07892857142857143
Shettihalli,13.0587626,77.5263725,2.195477872281649,0.7775993901965903,0.5845035663465729,0.04285714285714286
Ullal Road,12.9553191,77.4935554,2.544921165173912,0.3998423852352031,0.2906989484897045,0.10833333333333334
Hullahalli,12.8244922,77.6175213,1.4789877177909811,0.27244649864545,1.5412292636468827,0.05400430570505921
Krishna Reddy Layout,12.924189,77.6737223,0.7633239336197294,0.0032958674947663,0.038086587113846,0.12522935779816513
Kuvempu Layout,12.9133887,77.6043111,0.0598471305394279,0.0360047559185565,0.3520586412916191,0.05400430570505921
Chickpet,12.9563732,77.7454891,0.7294015250545118,0.327695822523713,0.0289921637620955,0.04371584699453552
T G extension,13.0013982,77.6019511,1.0838103246601092,0.3512983951429656,0.2487591569006688,0.07916666666666666
2nd Block Koramangala,12.9256161,77.6368877,0.6719239127411085,0.27244649864545,0.1725955228275265,0.18166666666666664
Devi Nagar,13.0161096,77.5288243,1.2308574625058986,0.8847201837505813,0.113236209544881,0.05397727272727273
GKW Layout,13.0082322,77.5130081,1.0894703846071223,0.5251973744810181,0.4865401337464747,0.16666666666666666
Gandhi Nagar,12.9771534,77.5800313,1.133804816099534,0.6867707708644267,0.3518723289968088,0.0761904761904762
8th Block Jayanagar,12.9381478,77.5828269,0.6719239127411085,0.27244649864545,0.1725955228275265,0.15
rr nagar,12.9314733,77.5290964,0.6085096871896565,1.3180044239856747,0.41043325292157,0.04285714285714286
Venkateshpuram,13.013003,77.6189465,0.8494823411016602,0.3336166507833136,0.2588144492645509,0.0384
"Judicial Layout, Kanakapura Road,",12.8616691,77.5301618,1.36449429339176,1.3260279487993607,0.0422442353408124,0.04818181818181818
Doddabele,12.8884898,77.4716806,1.2524866819434168,1.3550440126317185,1.481144474068428,0.048
Sadahalli,13.2042628,77.6458748,0.6719239127411085,0.27244649864545,2.677573327729058,0.05400430570505921
Sathya Layout,12.989889,77.7186215,0.4412850466793123,1.232656130461903,0.303601697746533,0.0678191489361702
Shanti Nagar,12.9555367,77.5924278,0.387589716177905,0.064271013913298,0.1045992022380478,0.08
2nd Stage Arekere Mico Layout,12.8905542,77.5941914,0.6719239127411085,0.27244649864545,0.1725955228275265,0.15208333333333335
Jayamahal,12.9959881,77.6014036,0.4937482985651049,0.1860711926187821,0.0366433943842394,0.0908983451536643
Veer Sandra,12.8389813,77.6750305,1.3754973398002093,1.1221760872558748,0.2172484589986804,0.068
RMV Extension Stage 2,13.0222132,77.5781101,0.9297920213791828,0.4408290611503492,0.5292293077768258,0.05400430570505921
Dena Bank Colony,12.9600676,77.6447244,0.4562110388133753,0.4454149492725789,0.1347394513226842,0.057275668256976664
Kadabagere,12.9857708,77.4789451,0.2666616819692993,0.135369099080518,0.0741353473742142,0.04115895166780123
1st Block HBR Layout,13.0379805,77.6388488,0.6719239127411085,0.27244649864545,0.1725955228275265,0.047619047619047616
High grounds,12.9865133,77.5830766,0.2906318770133044,0.2687852123848529,0.3190629687056485,0.1
Guddadahalli,12.9578934,77.5464445,0.358773626994476,0.1940667268148752,0.1960561436199341,0.07939422473320779
Chokkanahalli,13.0850788,77.6263539,1.8047573486416404,0.9336036319256644,0.0860536578966036,0.054473540859103
Telecom Layout,12.965528,77.5467051,0.4933932419245088,0.2948942667801397,0.1362213014067893,0.045
Vikram Nagar,12.8994971,77.5613308,0.6839175812429696,0.63966722821911,0.2125622939066465,0.04
Virupakshapura,13.0638109,77.5717581,1.1120763535348528,1.0656266148758375,0.4494706417271862,0.05116279069767442
Amrita Nagar,13.0260629,77.5750133,0.6719239127411085,0.27244649864545,0.1725955228275265,0.03529411764705882
Gowdanapalya,12.9082156,77.5577974,0.3741948111251568,0.4213737068450008,0.2735021639688012,0.06583333333333333
RR Layout,12.9156177,77.6347321,0.2636537319230709,0.0283033842067878,0.0665989178186072,0.06717086834733893
Billapura,12.8410686,77.7887246,0.6719239127411085,0.27244649864545,0.1725955228275265,0.06179775280898876
Anjana Nagar,13.0257924,77.6037965,0.6719239127411085,0.27244649864545,0.1725955228275265,0.1425831202046036
Subramanya Nagar,13.0047903,77.5599387,0.5281332071909708,0.381664148676234,0.6006807835927794,0.17857142857142858
Janatha Colony,12.8694807,77.6960796,2.075032433969866,0.27244649864545,1.3296558086220664,0.04606715522142902
2nd Block Bel Layout,13.0729675,77.554357,0.6719239127411085,0.27244649864545,0.1725955228275265,0.056615384615384616
sarjapura main road,12.8757178,77.6721743,0.3045563515262633,1.609274418051981,0.1067729143552223,0.10416666666666667
Anekal - Hosur Road,12.6988961,77.7375717,0.6719239127411085,0.27244649864545,0.1725955228275265,0.058333333333333334
Ramamurthy Nagar Extension,12.995811,77.5663291,0.4625455526039752,0.3304764387826284,0.0999163601358794,0.0391038961038961
"2nd phase jp nagar, jp nagar",12.9104062,77.5951099,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05400430570505921
Kamdhenu Nagar,12.9960265,77.6864573,1.3501146389709031,0.5481437195171115,0.2879959781577884,0.046
Narayanappa Garden,12.9647744,77.7511974,0.1957964353128343,0.2636682039067877,0.2696965383025432,0.04745762711864407
Rest House Road,12.9737631,77.6064116,0.4697733657818875,0.2685156028759754,0.1194973608731102,0.18
Vijay Nagar,12.9061307,77.5919954,0.2477513121886565,0.0642079780135999,0.363311472044336,0.05400430570505921
CMH Road,12.9782612,77.6354958,0.1600711442550768,0.0391188037646135,0.0846497580620874,0.13133208255159476
Neelasandra,12.9523859,77.6152058,0.1998100524307973,0.0360935751183535,0.2795567208390921,0.12719298245614036
Yediyur,12.9301531,77.5763445,0.1062181685964848,0.0541490213791439,0.3983409149431265,0.19736842105263158
B K Nagar,12.967755,77.5744105,0.6719239127411085,0.27244649864545,0.1725955228275265,0.125
Vivek Nagar,12.9529247,77.6231374,0.2911312390117584,0.2059599908973091,0.1582469565129211,0.07166666666666667
"Banashankari 6th stage , 2nd block",12.8849238,77.5154846,0.6719239127411085,0.27244649864545,0.1725955228275265,0.16666666666666666
Veerabhadra Nagar,12.9682085,77.6823937,1.047826882506089,0.47446457268756,0.1664316306209319,0.05555555555555555
6th Block Jayanagar,12.9292731,77.5824229,0.6719239127411085,0.27244649864545,0.1725955228275265,0.12142857142857143
Pampa Extension,13.0544256,77.5991953,0.4486281215018443,0.1884668859742877,0.1740165627923811,0.06791171477079797
Koramangala Industrial Layout,12.9332863,77.6147149,0.3393757075264874,0.169995860250447,0.1846758413382064,0.12
